,p1k_00001,p1k_00002,p1k_00106,p1k_00107
b3889,1.0,3.284147592843101,2.115170626955599,1.5601549231198084
b3890,13.213933002887847,14.704878614142846,20.515485969655536,17.244492771944543
b3891,103.10453992573011,133.8562722240728,111.16266994419023,113.38514706589116
b3892,37.53737563791907,37.18001759801152,41.127731740363714,39.383823442717784
b3893,26.73396557331895,26.482271544242558,38.99916124088537,40.94034869647907
b3894,112.83570055490075,119.1298997155648,150.32704891848564,162.3538097857482
b3895,43.29568569173411,43.58536324271471,32.62591805761428,33.50712006025374
b3896,4.641192028514915,3.842204939458298,3.3127118115022034,2.510190403604845
b3897,2.338190343237369,3.1450603325883533,2.117083441481738,2.472928811003856
b3898,5.526767536209149,6.371263120008239,4.6485134244087005,4.550785970372617
b3899,2.4967745883571957,2.3780387583982536,1.7568875021818848,1.5914032352019976
b3900,1.7480009307210473,2.119078455233039,1.8195381458628261,1.8233149543135934
b3901,1.530724469490224,2.5880256177187437,1.3876545513995453,1.7788820834303563
b3902,3.634323275565115,2.21267410867704,2.036094891097642,2.04086969296997
b3903,2.5921734096648166,2.3895224151656356,1.7753091026105265,1.7788820834303563
b3904,1.682360032775179,2.191019213994513,1.249206497168412,1.500709910738377
b3905,3.9960252327436483,5.4823303705997155,5.084961937118495,5.250351156404674
b3906,2.378383340554258,2.7675903526769026,5.890200521896729,7.068674892638939
b3907,6.330319674154677,7.041401806252674,6.191200078394848,5.148393705992298
b3908,2954.7508919712914,2956.0510106272413,1997.0557604935138,1919.9284078479905
b3909,9.324931089464316,6.591980450498077,7.701223493498143,8.35544894189956
b3910,59.45045493948279,56.95143591855202,42.60825518453197,45.34435329870156
b3911,106.24683396561345,113.49670562634003,93.42767901494128,96.17496904089124
b3912,274.1294900107733,280.4550232033441,200.85006304402972,181.4131590145537
b3915,116.71027684858502,132.01211341968343,84.30065239603827,89.03178897215709
b3916,444.03093119861677,454.9972302968527,390.15807116816086,379.085377728732
b3917,79.18536392173313,83.86606405736445,133.10209869675833,122.31088454865102
b3918,24.661465946419852,31.43715767240594,23.613182159254166,19.66071658190125
b3919,1298.1548682698976,1442.7380639234668,838.4474012054764,798.8597280300494
b3920,79.29512737323034,81.87020456413316,35.59816871287164,42.70913556664344
b3921,30.948023642837473,29.924752314511355,29.520299125332222,24.64463467572977
b3922,138.08613049911872,141.06385948023285,119.04081082304562,88.91631517177994
b3923,188.44223318012828,163.66157503606982,109.44839385246709,98.51004544001955
b3924,159.67382788969488,157.02830009474295,85.34989391768073,83.76795152863282
b3925,48.623465772064854,59.87946614489388,255.00575585932768,271.2223917317945
b3926,22.603545757883975,26.027978301250467,4873.95643329126,4766.9105550321865
b3927,6.533084898874064,4.843359871160427,2717.757334691904,2817.5701992648483
b3928,1044.8444185603673,893.6834250600856,861.7349289420175,814.3381173415288
b3929,329.1646305120436,362.7904658379737,290.69998927046436,325.101489334064
b3930,37.790026338495,40.39228595761642,42.09890970064766,41.89130939330513
b3931,238.08681291313692,236.65549077412928,127.60326174863022,124.41070851691131
b3932,140.4725915699201,143.7204379036297,97.81508160818122,87.63413003891375
b3933,168.17820792769956,174.77714709229662,141.80945865936957,142.58615877159124
b3934,77.09378471822507,82.42113804956884,98.4747167497388,94.50001151394378
b3935,36.351462801791406,44.107421179591114,26.599479607704644,29.729910417611954
b3936,2316.378939998545,1543.957002113139,1313.8385438189332,1504.187575352334
b3937,41.353360533252584,49.872857379953885,38.8965742292964,35.24395367273813
b3938,427.88271975664884,477.63240585017917,495.5886936450337,450.03286899360825
b3939,163.42637259587434,176.35988315474702,235.9667392080046,201.6527041363828
b3940,130.52360134316552,147.2853561203532,185.7979360112835,159.52315255795344
b3941,562.5761801297283,548.3876180896673,762.3104658748715,650.9928338410879
b3942,292.1246371899688,326.1138415964715,323.4944603700568,303.94441875428527
b3943,12.071404496918444,12.31862629904214,9.760736134752015,12.915348431209008
b3944,3.1641191964130675,2.2141458004022114,2.7783182091702,1.9925075087338133
b3945,14.174369647773064,15.952469471491078,18.365449120749883,18.445477108759288
b3946,7.051699836328386,7.03593447408122,5.420314339467584,5.81074227925657
b3947,1.9354496044602711,3.09927847039105,3.440271456357702,3.843760126054797
b3949,1.6191785474979412,2.1579353462676343,2.6959886614991793,3.7260872918420014
b3950,2.041608772100429,1.7791714478691658,6.325721406614191,2.9108088496282507
b3951,4.3464741366613335,4.918235533434068,4.347695636451217,4.73680373024618
b3952,3.0921049907006073,2.99180687624023,5.028696617860645,3.512094090969732
b3953,3.4441258465090754,3.9253103486848704,4.927552690015868,4.228261268362565
b3954,31.610094409135264,33.29171809839327,18.628727212931825,18.27801804683669
b3955,149.57071426543325,162.40576980835576,110.01275218815228,115.8210988246444
b3956,910.3939770982306,1028.617843353136,535.6278104983011,514.4079671240619
b3957,277.0181869951426,305.17514132243394,279.14214048487935,250.82034322875163
b3958,336.85353428229615,371.0692236098119,549.832056276568,492.0619035045215
b3959,237.45926713699006,244.99799017557112,482.2155011874049,430.43768925003826
b3960,284.2539068981689,301.35528187393885,475.6694554176304,442.9475579036442
b3961,211.7028176883438,245.93738264874924,170.86490367875066,159.4872317592199
b3962,277.0051357014818,285.3909046650429,474.10457152275774,447.91486759485747
b3963,150.1561600057686,178.0310686153213,257.8665040372605,255.74415721386694
b3964,118.02474559841171,118.41464410344295,299.83320229110836,282.80927377320523
b3965,135.83582986634872,138.892115419907,127.32573860704471,129.57921259545535
b3966,96.50451554338179,107.28151941594123,105.30743923020835,106.2535654511147
b3967,101.54074042624678,99.23826311196633,83.6883423160321,84.06940824162034
b3972,94.74327109596318,92.63555988140506,81.33942792577221,82.7826187802278
b3973,42.88108315773112,48.8996857592196,42.84140970736848,43.288217466848664
b3974,110.34263442170416,112.77546246586866,111.68332317873197,113.09636550387472
b3980,1518.4420341747725,1751.165048702398,1121.3314682993987,1039.8463046193353
b3981,703.2355454696533,656.898002785718,880.2641219520262,826.812771765135
b3982,815.1517490851329,826.009847499175,741.9420355350688,770.2958427743707
b3983,3737.3745013301673,3934.028625721543,3472.4871736839355,3649.7630018963364
b3984,4218.633495887393,4454.803682237273,3525.4232072403356,3547.4075722506805
b3985,9099.455793318353,9648.973132163272,7634.174985001358,7828.483409956182
b3986,7643.236626415852,7884.375706349851,6197.975771673112,6085.760906737537
b3987,972.9489557361536,1073.9016803556651,954.7038016854731,907.1550697795972
b3988,988.4358691082888,1012.1736199641549,997.6053376162923,950.0965841507931
b3989,18.646588613707454,17.674268988692955,11.175931971409627,9.632609760326758
b3990,414.6702395449323,436.3836902452696,356.67305085723603,326.6159821191898
b3991,429.46191811117427,474.6270957642672,325.67954143144476,315.4016628387864
b3992,382.900483049199,432.4136259874801,305.63186827652834,289.99770645136186
b3993,430.7741665241775,488.64371553946995,342.3737178525343,301.1267801620121
b3994,750.9212337026088,832.7346988482436,469.99453555360134,428.22360100161904
b3995,279.63034659967497,272.6123061650735,280.55013114886185,259.97829270974364
b3996,91.28487198731395,96.6508453625658,67.41964898720042,63.44641822463376
b3997,129.71937134415347,137.4471870314966,121.964599767689,122.63724707059302
b3998,88.8183145916019,103.35321363651921,72.77666298742089,73.65509437492402
b3999,166.19809379244904,144.88963088385478,113.40014195259603,109.76673156772847
b4000,2492.1390135906386,2438.0085498246017,2610.9588230230856,2514.6921326042434
b4001,55.28487785325826,56.34132377383058,43.10730469437169,50.880347225328364
b4002,5.7092452935406595,5.69697717876313,4.72639762412927,3.3037357405991146
b4003,4.348347513421856,5.8305285670791145,5.454699834578983,7.7567185022752465
b4004,5.160543636169679,6.092819710759542,8.367190569486294,6.550856477450659
b4005,271.3362339106191,347.0880247844518,244.37042874007432,240.16661182225423
b4006,399.3888238510162,423.99159718282266,344.06330645270236,334.611361800039
b4011,2.741439666107685,4.256693161597391,3.2259851177330776,2.916780127083666
b4012,17.19068230525981,24.096115829000425,12.276032727609655,12.604290503915143
b4013,451.3025925357116,463.8454344128566,357.2232701552291,304.25522680376355
b4014,2356.3134467931704,2508.5415171188083,2756.9625215703595,2480.207930495568
b4015,2566.9612993012156,2751.679409282665,5637.764540052592,5248.436044790789
b4016,342.4785731945788,322.5340470879749,563.6815856257133,542.9687536184516
b4017,2.528835920390058,2.4867318020370015,1.8375252645176208,1.6731079732053893
b4018,145.6851399352174,159.25397107441324,122.37111583986082,122.18697149458403
b4019,220.04701681907082,246.36159663673948,177.13974758627734,179.68303435438665
b4020,34.497104168668876,39.160781043631864,27.33770627557822,29.789285837474303
b4021,15.537235473276683,17.674268988692955,62.232564569462866,58.247833124204206
b4022,81.8123754154963,98.40981880344637,64.22365981772921,65.77970317301087
b4023,206.75779436764418,174.15587021872116,100.74649802938845,105.69972624357004
b4024,1005.5552764667102,1008.4963862457537,465.8365725846917,436.53787968994857
b4025,630.1979827053558,650.9933220762933,509.35255783358514,455.11657755673815
b4026,20.95130877327555,24.673344863599727,14.56790929895076,13.620774503581321
b4027,2.56974843144777,2.9570738237794156,1.5732919421393643,1.5759339354448687
b4028,2.132643684803942,2.016723718262447,1.8273115421280017,1.4986745045759322
b4029,6.979191988476118,7.440704758389356,4.726807703449627,4.743982546169311
b4030,51.4381941326674,42.98994745924244,7.833472561966959,8.163441058115856
b4031,2.812229896770738,3.372355342590848,4.061052708057743,3.410260105746316
b4032,19.575356438481556,16.71984954326717,32.79550460484712,36.93478703445382
b4033,24.91351712578125,28.358752032497758,43.04734609823714,48.56095985347646
b4034,133.92843234621716,158.50254082580219,347.6481208271786,367.064769635651
b4035,41.89574442508768,44.25448808669489,104.72885495583463,115.42971254687819
b4036,81.659433669469,76.53779571812052,329.2705571552009,346.15192476399824
b4037,58.90428700872039,64.81845620604582,153.60583315827728,164.69843396055535
b4038,1.4229682676856221,1.15819989568353,1.540656727581814,1.5431483216188007
b4039,116.48052920314305,106.9720107274795,131.20288861241423,124.41292770643959
b4040,58.8325530285132,56.58089662997847,74.85418667968175,79.26961970568867
b4041,143.0738896086161,153.09079507841057,133.69012280381227,131.36635265625785
b4042,136.0111272626481,137.91879409120904,114.83806822421671,110.04349168141005
b4043,174.49199903886648,160.76085308130354,205.5211943333298,203.44219673774117
b4044,10.691490314812013,13.324459686011044,12.237768354194932,11.756192252481966
b4045,44.784768762102374,29.58446110828615,31.818536830093503,32.54472437914416
b4046,76.81337337292528,85.34077914402673,63.00219015477102,59.721822209783454
b4047,1.0,1.0,2.436602160607507,1.0
b4048,1.944509649408057,2.0598052325063407,1.6898936929847665,1.34653652062807
b4049,69.12753563349452,67.26335219732897,69.23168257186175,72.50069992878805
b4050,5.8158331520896285,6.146379316971219,12.05533349794817,19.67874626173844
b4051,94.95279371030539,103.18073368824072,66.89536436215357,67.07437186722711
b4052,169.59497240227049,167.91932404538977,143.98046783857657,145.07255829683373
b4053,79.6356755768088,88.7714992604569,65.67370097325775,73.6956611149533
b4054,327.37554656891047,389.5774994792116,251.9722317402618,254.56721494424963
b4055,16.219304639826586,17.113789351590025,57.779990156104866,63.196025205454966
b4056,122.87571991899837,131.1552650887933,88.55693982035046,106.31718535157593
b4057,84.35496081055898,84.37134493141818,66.33119347840284,59.07253180438792
b4058,84.38183381912027,96.15496756532859,59.438614653397416,59.36028534909638
b4059,295.5076066472615,297.224443373507,367.33355106832465,363.9960370077945
b4060,56.13323880645816,36.477168067040395,12.691496311234639,12.310362167252476
b4061,16.063946906545958,16.91778040865341,7.617241208557575,9.966714344255964
b4062,96.97267491576648,90.54700009203567,57.15606903661768,44.54167203875147
b4063,9.628552666346511,17.674268988692955,11.766792533974316,13.663115166691952
b4064,104.27898179434585,101.04561392789691,117.4126617126452,115.04131836996183
b4065,37.88052587517724,41.776166889156904,31.7128128593545,30.962177598275634
b4066,1.517179297767459,1.3868739902204992,1.6610814274266503,1.8538788504011858
b4067,20.14950382248199,22.979718212289878,411.8856312434949,350.3604779073374
b4068,34.43564159385869,43.08267887093226,514.642280320085,486.24353796363533
b4069,118.08448256644095,131.1001539061862,1100.4369862789574,958.2198395731014
b4070,8.911007749846014,7.788063574902832,4.4840351644185015,5.183035826346435
b4071,3.063928493954213,3.6467093636818517,2.722909116796312,2.730849074392108
b4072,2.741439666107685,2.1165805120533365,2.453704567210699,2.0953029303972786
b4073,2.2228291069976107,2.5681130709545235,2.5311747162456726,2.9227888422984902
b4074,2.2092456278409216,1.753809629149992,1.88326353499272,1.9612785208888655
b4075,1.8707198335456288,2.3026772644756024,2.2719914961796714,3.236243483236374
b4076,2.120121996449257,3.094757410531172,3.2499548080131984,2.438387766674476
b4077,28.099663853927037,32.59735903142542,21.073071280820812,16.777697001041393
b4078,102.51836108617474,125.33204916562273,122.58026546123142,128.82978893927248
b4079,10.96220233883097,10.431674494257077,13.108790559881356,13.907033410621127
b4080,1.7977146935614985,2.704935479440824,1.6659096583281203,1.6689784770557465
b4081,1.6517668923534532,1.9751034495732769,1.595083741378933,1.4782609287969626
b4082,1.1619943879358172,1.2423585606589063,1.2366495811264016,1.1188700851112192
b4083,1.7576051717407541,1.881570112226231,1.4918879506687017,1.494154796429212
b4084,6.03332239127754,8.530315023024675,6.383396267604544,6.408205436890035
b4085,4.843177194676682,4.2342332093069714,7.666989914183417,8.402737043923493
b4086,2.022496685015756,1.5099164830713299,3.738477105552804,2.8757481378353598
b4087,1.5452648656225583,1.8157665843376551,3.150686208941258,4.921084461747604
b4088,6.536885091442013,7.680396228960904,16.263897951935448,19.086540685607172
b4089,48.84561505600021,54.05449223600884,59.10902567602897,58.96377524449924
b4090,8.058635448675782,8.781325528824018,26.236311280504985,23.899133253098004
b4092,23.466636639451583,27.692011609786597,11.457479497641582,13.283555393455822
b4093,27.133604919891887,27.448840466485198,17.562206523499146,14.818442486676979
b4094,6.692447943228234,6.378796448833408,5.814419427035863,4.517531989114873
b4095,2.470344837716823,1.4399543265385601,1.644386193508094,1.3236779104960978
b4096,1.2454892918527583,1.0,1.7172463059100749,2.080827560538099
b4097,1.4405222867142788,1.0,1.3217685995005108,1.16162572880588
b4098,1.39522035017069,1.2956430669726524,1.72169730265213,1.4350139294716369
b4099,1.9418490594941915,1.70454657713874,1.458633554063654,1.115186786981412
b4100,1.2857747147685625,1.0,1.41747413186027,1.0
b4101,1.3690468170266783,1.0,1.0,1.0
b4102,1.2302730136797992,1.6890193801394888,1.336394445057835,1.3379447058749372
b4105,2.1506857976103517,2.229665854445726,1.960559949651613,1.60311665743177
b4106,1.8475447809983543,1.0,1.3095340521993502,1.310960527282075
b4107,46.55982694854597,45.50227196753189,31.25277072606709,33.326237831399716
b4108,145.78826938406274,168.4870768408307,138.3750816439955,145.21488574064819
b4109,11.725205800539122,10.874398864202156,30.254092453616682,27.416996650111017
b4110,6.325358161451846,5.552701430078655,57.401752637030214,57.66167784464751
b4111,242.92455250145937,235.9707366404425,58.115210997048166,62.62263189419355
b4112,20.44288681776096,21.384751923000472,19.450865665219506,17.401459256937134
b4113,47.4800398920692,39.88170347348043,30.38699636356513,35.29002177032039
b4114,4.965906392769342,6.781224648677667,5.010951287163047,4.134005465133834
b4115,4.123658593936458,3.056243932682011,2.0951675667265275,1.9168455016258588
b4116,4.9490915262561535,3.9541027720684303,2.282007177055511,1.3219788145171918
b4117,4.095892740920562,4.198107145362816,3.584363675350344,3.4340065116084264
b4118,19.02361317884913,21.08616561560262,28.135818590078983,29.610421087440262
b4119,8.397265839509544,10.038044028449244,16.849239174115386,16.83181225913892
b4120,6.290449616784072,8.21144544955546,7.3545904278023695,5.572235017177986
b4121,23.290427732355955,24.026371454097834,16.50618204729241,14.825156979093471
b4122,5.669215278462324,7.985577173149258,4.707079041383188,4.500713189209324
b4123,3.2440027914760883,1.9325653795588973,3.5496742302340913,3.378465423252699
b4124,47.43839110727986,46.50685910671534,63.58198163581007,67.4483777420409
b4125,34.804417052493825,30.884949015561226,36.98987704977857,35.0510352140906
b4126,24.158885943076303,33.482342186759375,11.043777009246194,12.152175287833586
b4127,53.664197371547516,56.88628615323076,25.15386049689234,29.758723081715846
b4128,6.066006302904263,5.210673985593723,2.64459506549707,1.4130435292200911
b4129,68.17964880368923,78.76931780726265,39.93400058022171,42.052935120100145
b4130,6.503809316360536,8.03338506495085,4.182596006538532,4.786232350279592
b4131,2.0117861752853647,1.931523407199032,1.8527317292668346,1.7424399752309059
b4132,1.5009084880245769,1.5620540106989633,1.4573452568597016,1.3675623320157515
b4133,4.584717910171683,5.387965522318294,3.5390239620337556,3.5507249521592525
b4135,206.7801205328699,222.0209091955778,108.69528002289191,118.56251451226875
b4136,50.72025620785155,55.79530090886125,39.69011589786811,36.97857255851557
b4137,90.26034113182871,79.20674835752006,65.11737667008835,67.94594901703807
b4138,263.9654147324107,275.7028185348296,253.85080731246794,254.26230330175662
b4139,58.93649795420509,52.867767838284145,213.8660508968889,234.1402211480205
b4140,22.729662256848293,24.071315578510422,38.887746700269545,33.14725579736031
b4141,34.78143582076582,37.611760074647556,31.60065460696758,30.960935526322388
b4142,1048.9912800966877,1010.8141472437475,498.166961915535,398.647120757064
b4143,1131.96514448995,1177.3104535927016,528.220781296922,443.3560772476773
b4144,447.2808092264028,419.2697981428656,579.4758616131893,565.5079916412659
b4145,7.725560091330638,8.474672306096172,6.895022659706747,7.627212209703184
b4146,96.04300451393598,105.51801259956447,76.82997701834977,81.59045229728677
b4147,1094.2924082640702,1138.202793446893,1046.3751072410516,976.9825221991792
b4148,43.58312843598574,41.11262820974417,38.24775098668848,44.591678875781774
b4149,90.53739224356623,80.15593983677097,36.672930043172606,38.9048654472329
b4150,33.875432432254826,34.08386703939829,20.92113665662007,21.22929856522875
b4151,22.82604381837751,27.40092588560004,31.527795921866986,34.39456932996487
b4152,18.731022054700105,21.21123514001273,37.07830425711843,37.86413497794435
b4153,32.16110814847122,27.883005092205142,53.16722674964268,48.06673161432911
b4154,45.72871898928296,48.83828416800976,66.74698334424488,70.98313647967753
b4155,32.11087306431338,38.08234668327826,21.851296191303206,24.832358231706205
b4156,3.335823263865832,2.331278961349757,3.76232883818423,3.3669620214682467
b4157,4.1843468186603605,3.3820384273252473,6.814818268321084,2.9472052081482083
b4158,6.837969164402291,3.3820384273252473,5.651854614583346,5.283851459958243
b4159,27.50508892183226,29.292080954077097,23.629509366853924,25.76359981918624
b4160,168.69578757792408,168.51703671921945,129.9161412200829,127.34528410589539
b4161,156.90598314145745,182.7067774439198,143.17313504515,148.83781085753103
b4162,125.00581358986842,115.52107817038589,116.17813109898485,111.99069690501331
b4166,40.74148628708353,40.49168969514186,24.77954628888616,26.28804658704927
b4167,67.41769889990987,80.81675272200818,46.12118673336292,44.58569799986169
b4168,75.90452176748731,88.70232390749848,63.90576128684896,61.00932416087616
b4169,62.22370844907401,64.9304932117742,49.73495671743526,54.81883095395268
b4170,70.11480025299426,76.38610246673089,59.742880016225676,66.58541181379015
b4171,471.0678528178642,453.88787376649367,366.8199391263103,379.47035249298756
b4172,1371.9695149846407,1432.073178081309,1059.2969223236323,1037.1778384555414
b4173,328.70060896618276,380.75940489060565,265.81254355129124,280.63143662848427
b4174,443.6242078686182,484.75230394282045,408.0372789612457,392.09616634837937
b4175,415.7017635041706,455.43604742191746,322.25569112908585,332.03651054686765
b4176,24.641362732909492,11.10561756588657,13.334462996988984,17.108697639117754
b4177,1263.9097450790616,1459.3246357352705,1432.9627879842453,1442.583917561825
b4178,46.91514161457716,45.621283196425004,50.87639896254667,57.153558684927354
b4179,112.86289586638776,114.48335400234002,89.70812437741597,92.37750831518558
b4180,107.65604250792909,99.06383601998581,91.41565785495585,84.45849211442217
b4181,1.8317323774422394,1.0,2.2150366533589336,2.5257951259707676
b4182,3.3916767952678435,2.4312677232945585,2.9216352218753285,3.281489363933191
b4183,2.2665015753799382,2.894803293266243,2.665152504909382,1.9293479406486074
b4184,1.8379860043149234,1.6268522172576458,1.9181292004405512,1.614906908511618
b4185,2.30812369221694,1.7828295294762422,1.9554865701582926,2.3438458487882463
b4186,2.292615009933901,2.5041222020201217,2.363784696928992,2.0538997271867396
b4187,32.255950323842654,43.454780805609616,12.640364983327135,13.825687442617268
b4188,19.77726248676289,19.12420541632129,31.527795921866986,51.66966596789956
b4189,35.9554434767841,38.89606588200618,67.606100162071,76.09131362923767
b4190,33.76692875538668,28.67928651658285,21.026234122593173,21.77278516309047
b4191,42.352281590206275,39.37728576231989,31.366273184938947,27.77407162805496
b4192,5.238320765579277,6.871221474471699,5.930310703181379,7.911207218635943
b4193,2.3154222366368136,2.6101761887069044,3.271023445118461,3.6324877283423027
b4194,5.370672103158034,2.6347322536847178,8.183010805624743,6.211637469463791
b4195,5.673799363373412,4.765157511594623,3.888651657445901,4.429593690463431
b4196,11.272086510338095,11.757592897867726,8.690566095912398,9.291325402831784
b4197,5.106131424060238,6.558089660418072,7.284084305164817,5.878261471214838
b4198,10.733811234458488,7.5532061501966234,6.687857171561034,7.42832811172061
b4199,8.268617739626725,8.24968216611178,6.309181896825739,5.444707542594435
b4200,6248.652258098234,6114.89864155963,4859.853334295983,4865.207123657575
b4201,2693.365225524885,2849.123946917357,2728.1497656723527,2705.66804050134
b4202,2866.49313783236,2770.903244956144,2602.8251252359883,2706.82097926581
b4203,3074.106965388407,2825.62116666914,3443.1785974291483,3204.6977930484018
b4204,3.5234446478808144,5.719132733611491,3.6111825443660592,2.5430682780167135
b4205,1.8317323774422394,2.8665226467759553,1.9112774898801848,1.9154770759808024
b4206,139.39948673227838,145.43204827852503,121.77350244646927,124.05788412030162
b4207,359.0467255013268,361.0675476347749,343.54055067127166,342.9461670021713
b4208,155.04531258111595,156.23709028268573,265.7038610243735,263.2773793671391
b4209,4.530158236890429,2.8862295239732814,5.236134575836826,4.885599535062818
b4210,21.767479250453565,18.60637098140565,12.629636537908567,12.937214542294166
b4211,22.552591268475393,19.882011922996284,17.59350579467581,16.245192003408242
b4212,24.25576121470375,18.724616643419402,16.384086124262353,18.708834772052956
b4213,40.128644354537265,43.58628885935625,71.03805029407093,63.220418308717484
b4214,57.628515798361285,74.58280646649797,55.711083635669496,50.168902368144984
b4215,2.0682313601767635,1.799086372838614,3.340789463688535,2.5677179324224597
b4216,13.048879856517438,15.871645314373563,107.92979323067311,124.11599634809635
b4217,135.87324022986635,104.91211105270924,128.42036552842757,144.41589674024996
b4218,37.81901008409357,40.26641469732747,38.61460567998407,38.78795109628284
b4219,146.7249793656835,167.35127508015557,81.06977455460476,88.54195811296658
b4220,74.08020855233315,84.94830923710529,52.40782241394482,51.01757049641312
b4221,51.10923534670808,53.00783897989312,43.64200063384351,41.858855963684135
b4222,320.2028356735322,286.9490866233754,212.7307950978663,232.35872412965975
b4223,4.71507128660201,4.705393108981745,2.356790929424172,1.0
b4224,25.546006726392342,31.767996347727223,43.15743246447929,33.61568725738373
b4225,24.338268351804956,33.778477481646284,27.09213325884461,25.115387585208914
b4226,2372.034059456963,2181.3726268211803,1998.4722017060394,2082.2983409478147
b4227,15.673949284923516,18.771948130436186,69.39247068746124,62.144685207285185
b4230,2.7923589540347282,3.681534486724274,7.0698541560489625,6.500000679688309
b4231,6.035488192642664,6.524607195783464,8.356095402998873,9.991161402815587
b4232,315.94433176884957,340.99485417013494,247.5448022803305,243.15514143785342
b4233,140.19350069427472,166.46845535162018,139.10828190209904,141.53039513695182
b4234,172.11537591857243,190.39794668504325,131.29617243826266,128.7853418289798
b4235,98.36616990169523,136.50154289642438,88.45435102553,90.76141083792119
b4237,11.066644776149566,10.681833605046911,9.14074557439281,11.552595968141057
b4238,20.773766537338467,22.047464353920006,16.47084187062588,18.77883017289582
b4239,6.047651207912988,6.588296670612392,11.249670610913313,11.593219643692365
b4240,7.230973995720712,5.573111745751681,26.504234556476945,22.308340538574264
b4241,38.0331473270245,38.46433854426544,30.883749580366977,33.609525204658134
b4242,26.352572145144766,30.39790471427075,37.085507378445506,33.29458249147316
b4243,3268.9667780977347,3355.2424870351297,1973.0798399104697,2085.822808222678
b4244,3110.0804404892606,3140.959749398794,2343.8431459542317,2297.285999222341
b4245,3550.5005624517476,3759.658138797189,2734.281417130659,2829.577682488014
b4246,347.73998689056003,349.3069520740377,148.43794765999206,188.19132736284726
b4248,49.549227051565076,58.47569992867172,17.034801898527462,16.179349696906723
b4249,7.0877218598606255,7.3053958348856,4.249457268138774,5.982554506149403
b4251,20.98258041811823,25.000841724023427,26.696797905864933,24.336959392933377
b4252,126.84496449052143,115.29051919479222,90.22472801679285,70.8672703213804
b4253,7.723971997771888,7.890193798122366,6.3823111256577825,6.1367595243662345
b4254,324.04485551183774,364.847481547574,639.8662723281727,572.9900768067154
b4255,909.0542946988757,917.4850004815278,509.6501822352879,530.5277473959793
b4256,68.66736988074715,58.069670629436004,49.941387102477805,47.002723049459064
b4257,2.1173146729337518,2.044753695222756,1.5100717784474211,1.4099379388457762
b4258,392.83855876671475,399.4659866688546,305.294570713527,302.6593127783378
b4259,219.76247480898314,222.38471999749146,133.83716604257887,143.5669975836959
b4260,343.8701210505492,375.17853619053113,285.9260951807587,271.17472269294404
b4261,52.7781733935068,61.20001744313188,51.68556852230836,55.15034432358185
b4262,75.40433633828415,74.90257721276097,86.80481138856167,79.04463205836242
b4263,35.14751153201523,40.439139205517684,31.71059707685896,35.606617122835495
b4264,40.82824172819669,40.30721068419921,23.73541556655563,26.17332859881801
b4265,10.372111656594974,10.663496795098824,11.360948916439582,10.479348991384754
b4266,5.8077393139043325,4.596410958367506,9.938857889843147,8.857545725385524
b4267,4.401882137815065,4.635378412110983,8.454461791352525,9.083165808247092
b4268,6.0390594613090105,5.8781106066258,7.278766535001683,8.830250736309777
b4269,48.85885951963837,50.28717744682171,25.541953582015346,22.528071705590005
b4271,33.70572833165691,34.390538638471746,24.991617950202315,26.029189364343157
b4272,2.827084239033338,4.416858397612484,3.0018226834173496,2.005524001513514
b4273,3.0297574918925263,3.484576504878995,2.347805558987762,2.354016867634913
b4277,4.039603780578306,1.0,1.3700338899828395,1.3717391760377085
b4278,24.14581660868423,25.277434528121514,19.10075484087308,19.738004069294416
b4279,7.862816420396204,8.187184907748987,12.930402999965006,12.280361208999155
b4280,17.58336110960818,16.86961257295718,32.537204722190964,31.805517249847423
b4281,13.303158159816391,10.744702650630144,8.4006777944983,11.090063353478602
b4282,7.713984253463763,4.01342210458016,3.942438161432228,5.926663781443027
b4284,67.75518718147701,72.21302379320406,42.23372433125605,46.15082078217893
b4286,3.0264025204365668,1.7579213180051136,2.480135559949419,2.1152175293624778
b4287,18.414396665103766,17.609135117202502,11.3349309075732,11.06309566870047
b4288,9.559803750608774,12.238143671464623,5.72112204190196,6.5119946845626115
b4289,5.853021053107831,7.509474380409913,3.811368592346271,4.68390174662854
b4290,22.290690938424003,22.604534560738216,13.035321531810565,10.373755305211187
b4291,16.819013227966085,18.212148626323053,9.455871210098149,11.077729149225133
b4292,52.34508902933178,52.9104600593647,26.471829709965323,35.59044726027703
b4293,117.57637486110734,133.2442023172233,58.07879081475434,65.6270694286841
b4294,30.680189101460524,30.90493894964719,23.56402306265058,24.11247922241103
b4295,126.00255064594475,115.03375442859542,96.88264167067857,97.4488027083356
b4296,2.4860285144068754,3.223235863702865,3.2613182165172785,3.90782644627037
b4297,6.606586240704788,6.719070915167841,11.796415624996355,12.282510667722507
b4298,3.0297574918925263,2.6563843369080877,11.1085416934385,10.34271638427731
b4299,2.6950895605710903,2.5850065569751655,5.02394267969383,7.063730287479925
b4300,11.461982360424194,8.346900128413967,8.485743060616215,9.773614272468608
b4301,9.715451602240226,9.69274686158435,10.452524486585412,10.689883742160719
b4302,16.479463702556288,16.63212717979596,12.58925585990108,11.50679476944903
b4303,4.314561745108382,4.719167805028772,7.809173809409096,6.320430590942943
b4304,4.307940186637736,4.426219655271134,6.4829222512988895,5.201161923959984
b4305,3.533003151161803,4.343770519878665,9.70667976165224,9.856139195802957
